Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
JuJu Smith-Schuster,217.9,65.5,0.5,0,4.142857143,5.642857143,0,21,0,65.5,15.8,0.5,2.642857143,73.4,0,0,0,97,0,4.142857143,15.8,65.5,0.5,0,4.142857143,5.642857143,0,21,0,65.5,15.8,0.5,2.642857143,73.4,0,0,0,97,0,4.142857143,15.8
Mohamed Sanu,130.7,38.12643678,0.252873563,0.045977011,3.195402299,4.896551724,0.356321839,25.5,1.931034483,36.1954023,11.15,0.229885057,1.91954023,65.33333333,0.022988506,0.126436782,12.66666667,46.33333333,4.816666667,3.551724138,10.38333333,47.53333333,0.333333333,0,4.466666667,6.4,0.266666667,28,0.666666667,46.86666667,10.5,0.333333333,2.733333333,69.8,0,0.2,4,25,2.5,4.733333333,10
Mohamed Sanu,123.3,36.16666667,0.236111111,0.055555556,2.930555556,4.583333333,0.375,25,2.194444444,33.97222222,11.28,0.208333333,1.75,64.44,0.027777778,0.111111111,14.4,50.6,5.28,3.305555556,10.46,43.86666667,0.266666667,0.066666667,3.933333333,5.4,0.066666667,27,0.333333333,43.53333333,11.1,0.266666667,2.2,72.8,0,0,5,59,5,4,11
Mohamed Sanu,104.3,34.14035088,0.228070175,0.052631579,2.666666667,4.368421053,0.456140351,24.5,2.684210526,31.45614035,11.325,0.192982456,1.631578947,62.35,0.035087719,0.140350877,16.75,48.5,5.35,3.122807018,10.325,29.0625,0.125,0.125,2.0625,3.0625,0.625,26,4.4375,24.625,11.9,0,1.0625,67.3,0.125,0.25,25,52,7.1,2.6875,10.8
Mohamed Sanu,65,36.12195122,0.268292683,0.024390244,2.902439024,4.87804878,0.390243902,24,2,34.12195122,11.13333333,0.268292683,1.853658537,60.7,0,0.097560976,14,47.33333333,4.766666667,3.292682927,10.16666667,52.5625,0.3125,0,3.5,6.125,0.4375,25,3.1875,49.375,14.1,0.3125,2.375,57.1,0,0.125,26,76,7.3,3.9375,13.3
Mohamed Sanu,134.1,25.6,0.24,0.04,2.52,4.08,0.36,23.5,1.24,24.36,9.65,0.24,1.52,62.5,0,0.08,8,33,3.5,2.88,8.6,29.4375,0.125,0.0625,2.9375,4.8125,0.25,24,1,28.4375,9.7,0.125,1.75,61,0,0,9,32,4,3.1875,9.2
Mohamed Sanu,71.1,18.77777778,0.444444444,0,1.777777778,2.777777778,0.555555556,23,1.666666667,17.11111111,9.6,0.444444444,1.111111111,64,0,0.222222222,7,34,3,2.333333333,8,18.77777778,0.444444444,0,1.777777778,2.777777778,0.555555556,23,1.666666667,17.11111111,9.6,0.444444444,1.111111111,64,0,0.222222222,7,34,3,2.333333333,8
Jason Witten,97,53.30941704,0.282511211,0.031390135,4.883408072,6.874439462,0,27.5,0,53.30941704,10.92857143,0.282511211,2.704035874,70.81428571,0,0,0,42.07142857,0,4.883408072,10.92857143,42.0625,0.1875,0.0625,4.3125,5.9375,0,34,0,42.0625,9.8,0.1875,2.125,72.6,0,0,0,35,0,4.3125,9.8
Jason Witten,100.3,54.17874396,0.289855072,0.028985507,4.927536232,6.946859903,0,27,0,54.17874396,11.01538462,0.289855072,2.748792271,70.67692308,0,0,0,42.61538462,0,4.927536232,11.01538462,44.5625,0.1875,0.0625,4.8125,6.5,0,33,0,44.5625,9.3,0.1875,2.3125,74,0,0,0,35,0,4.8125,9.3
Jason Witten,105.8,54.98429319,0.298429319,0.02617801,4.937172775,6.984293194,0,26.5,0,54.98429319,11.15833333,0.298429319,2.785340314,70.4,0,0,0,43.25,0,4.937172775,11.15833333,43.9375,0.3125,0,4,5.625,0,32,0,43.9375,11,0.3125,3,71.1,0,0,0,34,0,4,11
Jason Witten,124.3,55.99428571,0.297142857,0.028571429,5.022857143,7.108571429,0,26,0,55.99428571,11.17272727,0.297142857,2.765714286,70.33636364,0,0,0,44.09090909,0,5.022857143,11.17272727,53.1875,0.5,0,4.5625,6.9375,0,31,0,53.1875,11.7,0.5,2.75,65.8,0,0,0,34,0,4.5625,11.7
Jason Witten,155.1,56.27672956,0.27672956,0.031446541,5.06918239,7.125786164,0,25.5,0,56.27672956,11.12,0.27672956,2.767295597,70.79,0,0,0,45.1,0,5.06918239,11.12,64.9375,0.1875,0,6.875,9.1875,0,30,0,64.9375,9.4,0.1875,3.5,74.8,0,0,0,36,0,6.875,9.4
Jason Witten,149.9,55.30769231,0.286713287,0.034965035,4.867132867,6.895104895,0,25,0,55.30769231,11.31111111,0.286713287,2.685314685,70.34444444,0,0,0,46.11111111,0,4.867132867,11.31111111,58.875,0.3125,0.0625,4.9375,7.3125,0,29,0,58.875,11.9,0.3125,2.9375,67.5,0,0,0,64,0,4.9375,11.9
Jason Witten,145.7,54.85826772,0.283464567,0.031496063,4.858267717,6.842519685,0,24.5,0,54.85826772,11.2375,0.283464567,2.653543307,70.7,0,0,0,43.875,0,4.858267717,11.2375,62.625,0.5625,0.0625,5.875,8,0,28,0,62.625,10.7,0.5625,2.625,73.4,0,0,0,33,0,5.875,10.7
Jason Witten,173.2,53.73873874,0.243243243,0.027027027,4.711711712,6.675675676,0,24,0,53.73873874,11.31428571,0.243243243,2.657657658,70.31428571,0,0,0,45.42857143,0,4.711711712,11.31428571,64.375,0.125,0,5.875,7.75,0,27,0,64.375,11,0.125,3.0625,75.8,0,0,0,69,0,5.875,11
Jason Witten,139.5,51.94736842,0.263157895,0.031578947,4.515789474,6.494736842,0,23.5,0,51.94736842,11.36666667,0.263157895,2.589473684,69.4,0,0,0,41.5,0,4.515789474,11.36666667,59.5,0.25,0,5.0625,7.5625,0,26,0,59.5,11.8,0.25,3.0625,66.9,0,0,0,42,0,5.0625,11.8
Jason Witten,143.7,50.41772152,0.265822785,0.037974684,4.405063291,6.278481013,0,23,0,50.41772152,11.28,0.265822785,2.493670886,69.9,0,0,0,41.4,0,4.405063291,11.28,71.5625,0.4375,0.0625,6,8.8125,0,25,0,71.5625,11.9,0.4375,3.5,68.1,0,0,0,53,0,6,11.9
Jason Witten,182.5,45.04761905,0.222222222,0.031746032,4,5.634920635,0,22.5,0,45.04761905,11.125,0.222222222,2.238095238,70.35,0,0,0,38.5,0,4,11.125,47.125,0.0625,0,4,5.625,0,24,0,47.125,11.8,0.0625,2.3125,71.1,0,0,0,42,0,4,11.8
Jason Witten,99.9,44.34042553,0.276595745,0.042553191,4,5.638297872,0,22,0,44.34042553,10.9,0.276595745,2.212765957,70.1,0,0,0,37.33333333,0,4,10.9,47.3125,0.375,0,4.125,5.5625,0,23,0,47.3125,11.5,0.375,2.5625,74.2,0,0,0,34,0,4.125,11.5
Jason Witten,132.2,42.80645161,0.225806452,0.064516129,3.935483871,5.677419355,0,21.5,0,42.80645161,10.6,0.225806452,2.032258065,68.05,0,0,0,39,0,3.935483871,10.6,61.25,0.375,0.125,5.4375,7.625,0,22,0,61.25,11.3,0.375,2.8125,71.3,0,0,0,42,0,5.4375,11.3
Jason Witten,152.5,23.13333333,0.066666667,0,2.333333333,3.6,0,21,0,23.13333333,9.9,0.066666667,1.2,64.8,0,0,0,36,0,2.333333333,9.9,23.13333333,0.066666667,0,2.333333333,3.6,0,21,0,23.13333333,9.9,0.066666667,1.2,64.8,0,0,0,36,0,2.333333333,9.9
Jonnu Smith,46.8,9.8125,0.125,0,1.125,1.875,0,22,0,9.8125,8.7,0.125,0.3125,60,0,0,0,32,0,1.125,8.7,9.8125,0.125,0,1.125,1.875,0,22,0,9.8125,8.7,0.125,0.3125,60,0,0,0,32,0,1.125,8.7
Chris Thompson,64.6,44.53333333,0.311111111,0.155555556,2.866666667,3.8,3.777777778,25,19.51111111,25.02222222,6.32,0.2,1.266666667,61.96,0.111111111,0.777777778,27,28.8,4,6.644444444,4.92,80.4,0.6,0.3,3.9,5.4,6.4,27,29.4,51,13.1,0.4,2.2,72.2,0.2,1.1,61,74,4.6,10.3,7.8
Chris Thompson,152.9,34.28571429,0.228571429,0.114285714,2.571428571,3.342857143,3.028571429,24.5,16.68571429,17.6,4.625,0.142857143,1,59.4,0.085714286,0.685714286,18.5,17.5,3.85,5.6,4.2,44.0625,0.3125,0.125,3.0625,3.875,4.25,26,22.25,21.8125,7.1,0.125,1.1875,79,0.1875,1,25,38,5.2,7.3125,6
Chris Thompson,123.5,26.05263158,0.157894737,0.105263158,2.157894737,2.894736842,2,24,12,14.05263158,3.8,0.157894737,0.842105263,52.86666667,0,0.421052632,16.33333333,10.66666667,3.4,4.157894737,3.6,35.07692308,0.153846154,0.153846154,2.692307692,3.692307692,2.692307692,25,16.61538462,18.46153846,6.9,0.153846154,1.076923077,72.9,0,0.615384615,42,23,6.2,5.384615385,6.5
Chris Thompson,69.1,6.5,0.166666667,0,1,1.166666667,0.5,23.5,2,4.5,2.25,0.166666667,0.333333333,42.85,0,0,3.5,4.5,2,1.5,2.15,19.5,0.5,0,3,3.5,1.5,24,6,13.5,4.5,0.5,1,85.7,0,0,7,9,4,4.5,4.3
Chris Thompson,14.4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
John Ross,70.4,4,0,0.333333333,0,0.666666667,0.333333333,23,4,0,0,0,0,0,0,0,12,0,12,0.333333333,12,4,0,0.333333333,0,0.666666667,0.333333333,23,4,0,0,0,0,0,0,0,12,0,12,0.333333333,12
T.Y. Hilton,194,73.21276596,0.361702128,0.085106383,4.585106383,8.063829787,0.095744681,25.5,0.585106383,72.62765957,15.98333333,0.361702128,3.127659574,56.61666667,0,0.031914894,6.166666667,72.83333333,3.133333333,4.680851064,15.76666667,60.375,0.25,0.125,3.5625,6.8125,0,28,0,60.375,16.9,0.25,2.375,52.3,0,0,0,80,0,3.5625,16.9
T.Y. Hilton,135.6,75.84615385,0.384615385,0.076923077,4.794871795,8.320512821,0.115384615,25,0.705128205,75.14102564,15.8,0.384615385,3.282051282,57.48,0,0.038461538,7.4,71.4,3.76,4.91025641,15.54,90.5,0.375,0,5.6875,9.6875,0,27,0,90.5,15.9,0.375,4.125,58.7,0,0,0,63,0,5.6875,15.9
T.Y. Hilton,213.8,72.06451613,0.387096774,0.096774194,4.564516129,7.967741935,0.14516129,24.5,0.887096774,71.17741935,15.775,0.387096774,3.064516129,57.175,0,0.048387097,9.25,73.5,4.7,4.709677419,15.45,70.25,0.3125,0.0625,4.3125,8.375,0,26,0,70.25,16.3,0.3125,3.125,51.5,0,0,0,87,0,4.3125,16.3
T.Y. Hilton,165.4,72.69565217,0.413043478,0.108695652,4.652173913,7.826086957,0.195652174,24,1.195652174,71.5,15.6,0.413043478,3.043478261,59.06666667,0,0.065217391,12.33333333,69,6.266666667,4.847826087,15.16666667,91,0.466666667,0.2,5.466666667,8.733333333,0.133333333,25,1.333333333,89.66666667,16.4,0.466666667,4.266666667,62.6,0,0.066666667,15,73,10,5.6,16.3
T.Y. Hilton,205,63.83870968,0.387096774,0.064516129,4.258064516,7.387096774,0.225806452,23.5,1.129032258,62.70967742,15.2,0.387096774,2.451612903,57.3,0,0.064516129,11,67,4.4,4.483870968,14.6,68.0625,0.3125,0.0625,5.125,8.6875,0.125,24,0.375,67.6875,13.2,0.3125,2.875,59,0,0,3,73,3,5.25,13
T.Y. Hilton,159.9,59.33333333,0.466666667,0.066666667,3.333333333,6,0.333333333,23,1.933333333,57.4,17.2,0.466666667,2,55.6,0,0.133333333,19,61,5.8,3.666666667,16.2,59.33333333,0.466666667,0.066666667,3.333333333,6,0.333333333,23,1.933333333,57.4,17.2,0.466666667,2,55.6,0,0.133333333,19,61,5.8,3.666666667,16.2
Alshon Jeffery,146.3,69.3164557,0.443037975,0.063291139,4.569620253,8.215189873,0.278481013,24.5,1.746835443,67.56962025,14.85,0.443037975,3.392405063,54.81666667,0,0.113924051,8.333333333,61,2.016666667,4.848101266,14.51666667,49.3125,0.5625,0,3.5625,7.5,0,27,0,49.3125,13.8,0.5625,2.75,47.5,0,0,0,53,0,3.5625,13.8
Alshon Jeffery,154.9,74.3968254,0.412698413,0.079365079,4.825396825,8.396825397,0.349206349,24,2.19047619,72.20634921,15.06,0.412698413,3.555555556,56.28,0,0.142857143,10,62.6,2.42,5.174603175,14.66,68.41666667,0.166666667,0,4.333333333,7.833333333,0,26,0,68.41666667,15.8,0.166666667,3.5,55.3,0,0,0,54,0,4.333333333,15.8
Alshon Jeffery,115.1,75.80392157,0.470588235,0.098039216,4.941176471,8.529411765,0.431372549,23.5,2.705882353,73.09803922,14.875,0.470588235,3.568627451,56.525,0,0.176470588,12.5,64.75,3.025,5.37254902,14.375,89.66666667,0.444444444,0.111111111,6,10.44444444,0,25,0,89.66666667,14.9,0.444444444,4.777777778,57.4,0,0,0,50,0,6,14.9
Alshon Jeffery,124.2,72.83333333,0.476190476,0.095238095,4.714285714,8.119047619,0.523809524,23,3.285714286,69.54761905,14.86666667,0.476190476,3.30952381,56.23333333,0,0.214285714,16.66666667,69.66666667,4.033333333,5.238095238,14.2,72.875,0.625,0.0625,5.3125,9.0625,0.375,24,2.0625,70.8125,13.3,0.625,3.75,58.6,0,0.125,12,74,5.5,5.6875,12.8
Alshon Jeffery,205.6,72.80769231,0.384615385,0.115384615,4.346153846,7.538461538,0.615384615,22.5,4.038461538,68.76923077,15.65,0.384615385,3.038461538,55.05,0,0.269230769,19,67.5,3.3,4.961538462,14.9,95.375,0.4375,0.1875,5.5625,9.25,1,23,6.5625,88.8125,16,0.4375,3.875,60.1,0,0.4375,38,80,6.6,6.5625,14.5
Alshon Jeffery,223.1,36.7,0.3,0,2.4,4.8,0,22,0,36.7,15.3,0.3,1.7,50,0,0,0,55,0,2.4,15.3,36.7,0.3,0,2.4,4.8,0,22,0,36.7,15.3,0.3,1.7,50,0,0,0,55,0,2.4,15.3
Evan Engram,91.8,49.06666667,0.4,0,4.266666667,7.666666667,0.066666667,23,0.933333333,48.13333333,11.3,0.4,2.466666667,55.7,0,0.066666667,14,35,14,4.333333333,11.3,49.06666667,0.4,0,4.266666667,7.666666667,0.066666667,23,0.933333333,48.13333333,11.3,0.4,2.466666667,55.7,0,0.066666667,14,35,14,4.333333333,11.3
Jalen Richard,108.1,38,0.15625,0.25,1.75,2.34375,4.34375,23.5,23.9375,14.0625,8.1,0.09375,0.65625,74.7,0.0625,0.78125,63.5,34,5.4,6.09375,6.25,33.1875,0.125,0.5,1.6875,2.25,3.5,24,17.1875,16,9.5,0.0625,0.8125,75,0.0625,0.625,52,39,4.9,5.1875,6.4
Jalen Richard,73.6,42.8125,0.1875,0,1.8125,2.4375,5.1875,23,30.6875,12.125,6.7,0.125,0.5,74.4,0.0625,0.9375,75,29,5.9,7,6.1,42.8125,0.1875,0,1.8125,2.4375,5.1875,23,30.6875,12.125,6.7,0.125,0.5,74.4,0.0625,0.9375,75,29,5.9,7,6.1
Kareem Hunt,260.7,111.375,0.6875,0.0625,3.3125,3.9375,17,22,82.9375,28.4375,8.6,0.1875,1.0625,84.1,0.5,3.9375,69,78,4.9,20.3125,5.5,111.375,0.6875,0.0625,3.3125,3.9375,17,22,82.9375,28.4375,8.6,0.1875,1.0625,84.1,0.5,3.9375,69,78,4.9,20.3125,5.5
O.J. Howard,100.5,30.85714286,0.428571429,0.214285714,1.857142857,2.785714286,0,23,0,30.85714286,16.6,0.428571429,1.428571429,66.7,0,0,0,58,0,1.857142857,16.6,30.85714286,0.428571429,0.214285714,1.857142857,2.785714286,0,23,0,30.85714286,16.6,0.428571429,1.428571429,66.7,0,0,0,58,0,1.857142857,16.6
Demarcus Robinson,59.3,6.625,0,0,0.65625,1.21875,0,22.5,0,6.625,5.05,0,0.375,26.9,0,0,0,16.5,0,0.65625,5.05,13.25,0,0,1.3125,2.4375,0,23,0,13.25,10.1,0,0.75,53.8,0,0,0,33,0,1.3125,10.1
Demarcus Robinson,27.2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,41.5,19.01282051,0.153846154,0.038461538,2.230769231,2.897435897,0,25,0,19.01282051,6.98,0.153846154,1.038461538,78.34,0,0,0,19.4,0,2.230769231,6.98,46,0.266666667,0.133333333,5.333333333,7.2,0,27,0,46,8.6,0.266666667,2.4,74.1,0,0,0,26,0,5.333333333,8.6
Jack Doyle,107,12.58730159,0.126984127,0.015873016,1.492063492,1.873015873,0,24.5,0,12.58730159,6.575,0.126984127,0.714285714,79.4,0,0,0,17.75,0,1.492063492,6.575,36.5,0.3125,0.0625,3.6875,4.6875,0,26,0,36.5,9.9,0.3125,2,78.7,0,0,0,24,0,3.6875,9.9
Jack Doyle,102.4,4.446808511,0.063829787,0,0.744680851,0.914893617,0,24,0,4.446808511,5.466666667,0.063829787,0.276595745,79.63333333,0,0,0,15.66666667,0,0.744680851,5.466666667,4.5,0.0625,0,0.75,0.875,0,25,0,4.5,6,0.0625,0.375,85.7,0,0,0,19,0,0.75,6
Jack Doyle,16.2,4.419354839,0.064516129,0,0.741935484,0.935483871,0,23.5,0,4.419354839,5.2,0.064516129,0.225806452,76.6,0,0,0,14,0,0.741935484,5.2,7.375,0.125,0,1.125,1.375,0,24,0,7.375,6.6,0.125,0.4375,81.8,0,0,0,20,0,1.125,6.6
Jack Doyle,27.3,1.266666667,0,0,0.333333333,0.466666667,0,23,0,1.266666667,3.8,0,0,71.4,0,0,0,8,0,0.333333333,3.8,1.266666667,0,0,0.333333333,0.466666667,0,23,0,1.266666667,3.8,0,0,71.4,0,0,0,8,0,0.333333333,3.8
Jimmy Graham,91.6,56.2231405,0.570247934,0.05785124,4.595041322,7.107438017,0.016528926,27.5,0.024793388,56.19834711,12.1,0.570247934,3.115702479,65.15,0,0.008264463,0.375,45.25,0.375,4.611570248,12.0375,32.5,0.625,0,3.5625,6,0,31,0,32.5,9.1,0.625,2.125,59.4,0,0,0,33,0,3.5625,9.1
Jimmy Graham,129,59.83809524,0.561904762,0.066666667,4.752380952,7.276190476,0.019047619,27,0.028571429,59.80952381,12.52857143,0.561904762,3.266666667,65.97142857,0,0.00952381,0.428571429,47,0.428571429,4.771428571,12.45714286,57.6875,0.375,0.125,4.0625,5.9375,0.0625,30,0,57.6875,14.2,0.375,2.8125,68.4,0,0,0,42,0,4.125,14
Jimmy Graham,146.8,60.2247191,0.595505618,0.056179775,4.876404494,7.516853933,0.011235955,26.5,0.033707865,60.19101124,12.25,0.595505618,3.348314607,65.56666667,0,0.011235955,0.5,47.83333333,0.5,4.887640449,12.2,55,0.181818182,0,4.363636364,6.727272727,0,29,0,55,12.6,0.181818182,2.636363636,64.9,0,0,0,45,0,4.363636364,12.6
Jimmy Graham,87,60.96153846,0.653846154,0.064102564,4.948717949,7.628205128,0.012820513,26,0.038461538,60.92307692,12.18,0.653846154,3.448717949,65.7,0,0.012820513,0.6,48.4,0.6,4.961538462,12.12,55.5625,0.625,0.125,5.3125,7.8125,0,28,0,55.5625,10.5,0.625,3.375,68,0,0,0,29,0,5.3125,10.5
Jimmy Graham,171.9,62.35483871,0.661290323,0.048387097,4.85483871,7.580645161,0.016129032,25.5,0.048387097,62.30645161,12.6,0.661290323,3.467741935,65.125,0,0.016129032,0.75,53.25,0.75,4.870967742,12.525,75.9375,1,0,5.375,8.875,0,27,0,75.9375,14.1,1,3.8125,60.6,0,0,0,56,0,5.375,14.1
Jimmy Graham,248,57.63043478,0.543478261,0.065217391,4.673913043,7.130434783,0.02173913,25,0.065217391,57.56521739,12.1,0.543478261,3.347826087,66.63333333,0,0.02173913,1,52.33333333,1,4.695652174,12,65.46666667,0.6,0.066666667,5.666666667,9,0,26,0,65.46666667,11.6,0.6,3.933333333,63,0,0,0,46,0,5.666666667,11.6
Jimmy Graham,179.7,53.83870968,0.516129032,0.064516129,4.193548387,6.225806452,0.032258065,24.5,0.096774194,53.74193548,12.35,0.516129032,3.064516129,68.45,0,0.032258065,1.5,55.5,1.5,4.225806452,12.2,81.875,0.6875,0.0625,6.1875,9.3125,0,25,0,81.875,13.2,0.6875,4.625,66.4,0,0,0,59,0,6.1875,13.2
Jimmy Graham,232,23.93333333,0.333333333,0.066666667,2.066666667,2.933333333,0.066666667,24,0.2,23.73333333,11.5,0.333333333,1.4,70.5,0,0.066666667,3,52,3,2.133333333,11.2,23.93333333,0.333333333,0.066666667,2.066666667,2.933333333,0.066666667,24,0.2,23.73333333,11.5,0.333333333,1.4,70.5,0,0.066666667,3,52,3,2.133333333,11.2
Ted Ginn,41,33.21686747,0.186746988,0.138554217,2.180722892,4.024096386,0.373493976,27,2.662650602,30.55421687,12.6,0.174698795,1.331325301,57.57272727,0.012048193,0.13253012,18.63636364,47.72727273,7.136363636,2.554216867,11.86363636,55.06666667,0.266666667,0.133333333,3.533333333,4.666666667,0.666666667,32,2.6,52.46666667,14.8,0.266666667,2.133333333,75.7,0,0.2,15,54,3.9,4.2,13.1
Ted Ginn,120.1,31.04635762,0.178807947,0.139072848,2.046357616,3.960264901,0.344370861,26.5,2.668874172,28.37748344,12.38,0.165562914,1.251655629,55.76,0.013245033,0.125827815,19,47.1,7.46,2.390728477,11.74,53.125,0.25,0.1875,3.375,5.9375,0.875,31,6.125,47,13.9,0.25,1.6875,56.8,0,0.4375,20,88,7,4.25,12.5
Ted Ginn,120,28.42962963,0.17037037,0.133333333,1.888888889,3.725925926,0.281481481,26,2.259259259,26.17037037,12.21111111,0.155555556,1.2,55.64444444,0.014814815,0.088888889,18.88888889,42.55555556,7.511111111,2.17037037,11.65555556,53.26666667,0.666666667,0,2.933333333,6.466666667,0.266666667,30,4,49.26666667,16.8,0.666666667,2.4,45.4,0,0.133333333,43,74,15,3.2,16.6
Ted Ginn,158.9,25.325,0.108333333,0.15,1.758333333,3.383333333,0.283333333,25.5,2.041666667,23.28333333,11.6375,0.091666667,1.05,56.925,0.016666667,0.083333333,15.875,38.625,6.575,2.041666667,11.0375,12.25,0,0.1875,0.875,1.625,0.1875,29,0.375,11.875,13.6,0,0.5625,53.8,0,0,4,27,2,1.0625,11.5
Ted Ginn,18.1,27.33653846,0.125,0.144230769,1.894230769,3.653846154,0.298076923,25,2.298076923,25.03846154,11.35714286,0.105769231,1.125,57.37142857,0.019230769,0.096153846,17.57142857,40.28571429,7.228571429,2.192307692,10.97142857,36.5625,0.3125,0,2.25,4.25,0.25,28,1.8125,34.75,15.4,0.3125,1.5,52.9,0,0.125,14,47,7.3,2.5,14.6
Ted Ginn,101.5,25.65909091,0.090909091,0.170454545,1.829545455,3.545454545,0.306818182,24.5,2.386363636,23.27272727,10.68333333,0.068181818,1.056818182,58.11666667,0.022727273,0.090909091,18.16666667,39.16666667,7.216666667,2.136363636,10.36666667,0.615384615,0,0.307692308,0.153846154,0.153846154,0.076923077,27,0.538461538,0.076923077,0.5,0,0,100,0,0,7,1,7,0.230769231,2.7
Ted Ginn,-7.2,30,0.106666667,0.146666667,2.12,4.133333333,0.346666667,24,2.706666667,27.29333333,12.72,0.08,1.24,49.74,0.026666667,0.106666667,20.4,46.8,7.26,2.466666667,11.9,20.57142857,0,0,1.357142857,2.357142857,0.571428571,26,4.857142857,15.71428571,11.6,0,0.642857143,57.6,0,0.285714286,24,26,8.5,1.928571429,10.7
Ted Ginn,35.3,32.16393443,0.131147541,0.180327869,2.295081967,4.540983607,0.295081967,23.5,2.213114754,29.95081967,13,0.098360656,1.37704918,47.775,0.032786885,0.06557377,19.5,52,6.95,2.590163934,12.2,13.38461538,0.076923077,0.076923077,0.923076923,2.692307692,0.153846154,25,0.846153846,12.53846154,13.6,0.076923077,0.384615385,34.3,0,0,9,37,5.5,1.076923077,12.4
Ted Ginn,23.9,37.25,0.145833333,0.208333333,2.666666667,5.041666667,0.333333333,23,2.583333333,34.66666667,12.8,0.104166667,1.645833333,52.26666667,0.041666667,0.083333333,23,57,7.433333333,3,12.13333333,31.375,0.0625,0.125,2.375,4.875,0.4375,24,3,28.375,11.9,0.0625,1.5625,48.7,0,0.125,22,53,6.9,2.8125,11.2
Ted Ginn,65.7,40.1875,0.1875,0.25,2.8125,5.125,0.28125,22.5,2.375,37.8125,13.25,0.125,1.6875,54.05,0.0625,0.0625,23.5,59,7.7,3.09375,12.6,53.9375,0.25,0.3125,3.5,5.8125,0.3125,23,4.5625,49.375,14.1,0.125,2.25,60.2,0.125,0.125,40,64,14.6,3.8125,14.1
Ted Ginn,119.3,26.4375,0.125,0.1875,2.125,4.4375,0.25,22,0.1875,26.25,12.4,0.125,1.125,47.9,0,0,7,54,0.8,2.375,11.1,26.4375,0.125,0.1875,2.125,4.4375,0.25,22,0.1875,26.25,12.4,0.125,1.125,47.9,0,0,7,54,0.8,2.375,11.1
J.D. McKissic,0.8,33.64285714,0.214285714,0,2.571428571,3.428571429,3.357142857,23.5,13.5,20.14285714,7.9,0.142857143,1,86.95,0.071428571,0.5,16,18.5,3.05,5.928571429,5.85,34.84615385,0.230769231,0,2.615384615,3.538461538,3.538461538,24,14.38461538,20.46153846,7.8,0.153846154,1.076923077,73.9,0.076923077,0.538461538,30,27,4.1,6.153846154,5.7
J.D. McKissic,80.3,18,0,0,2,2,1,23,2,16,8,0,0,100,0,0,2,10,2,3,6,18,0,0,2,2,1,23,2,16,8,0,0,100,0,0,2,10,2,3,6
Tyler Eifert,28.9,39.41025641,0.512820513,0,3.256410256,4.846153846,0,25,0,39.41025641,12.12,0.512820513,2.153846154,75.4,0,0,0,41,0,3.256410256,12.12,23,0,0,2,2.5,0,27,0,23,11.5,0,1,80,0,0,0,22,0,2,11.5
Tyler Eifert,5.6,40.2972973,0.540540541,0,3.324324324,4.972972973,0,24.5,0,40.2972973,12.275,0.540540541,2.216216216,74.25,0,0,0,45.75,0,3.324324324,12.275,49.25,0.625,0,3.625,5.875,0,26,0,49.25,13.6,0.625,2.875,61.7,0,0,0,71,0,3.625,13.6
Tyler Eifert,80.9,37.82758621,0.517241379,0,3.24137931,4.724137931,0,24,0,37.82758621,11.83333333,0.517241379,2.034482759,78.43333333,0,0,0,37.33333333,0,3.24137931,11.83333333,47.30769231,1,0,4,5.692307692,0,25,0,47.30769231,11.8,1,2.923076923,70.3,0,0,0,31,0,4,11.8
Tyler Eifert,158.5,30.125,0.125,0,2.625,3.9375,0,23.5,0,30.125,11.85,0.125,1.3125,82.5,0,0,0,40.5,0,2.625,11.85,37,0,0,3,3,0,24,0,37,12.3,0,2,100,0,0,0,20,0,3,12.3
Tyler Eifert,4.7,29.66666667,0.133333333,0,2.6,4,0,23,0,29.66666667,11.4,0.133333333,1.266666667,65,0,0,0,61,0,2.6,11.4,29.66666667,0.133333333,0,2.6,4,0,23,0,29.66666667,11.4,0.133333333,1.266666667,65,0,0,0,61,0,2.6,11.4
Demaryius Thomas,115.7,74.00854701,0.487179487,0.111111111,5.376068376,8.88034188,0.025641026,26.5,0.051282051,73.95726496,13.9125,0.487179487,3.427350427,59.25,0,0,0.75,60,0.6875,5.401709402,13.725,59.3125,0.3125,0.0625,5.1875,8.75,0,30,0,59.3125,11.4,0.3125,3.3125,59.3,0,0,0,40,0,5.1875,11.4
Demaryius Thomas,149.4,76.33663366,0.514851485,0.118811881,5.405940594,8.900990099,0.02970297,26,0.059405941,76.27722772,14.27142857,0.514851485,3.445544554,59.24285714,0,0,0.857142857,62.85714286,0.785714286,5.435643564,14.05714286,67.6875,0.3125,0.125,5.625,9,0,29,0,67.6875,12,0.3125,3.125,62.5,0,0,0,55,0,5.625,12
